name,type,gu_name,dong_name,latitude,longitude
CU 응암백련산4차점,편의점,은평구,응암2동,37.58952826642419,126.92249753267988
CU 연신내삼거리점,편의점,은평구,불광1동,37.61887475669848,126.92441984517168
CU 불광어게인점,편의점,은평구,불광1동,37.6209795052849,126.925906116432
CU 불광연신내점,편의점,은평구,불광2동,37.6214183197282,126.924537339887
CU 갈현으뜸점,편의점,은평구,갈현1동,37.6235019274856,126.918551972962
CU 불광중앙점,편의점,은평구,불광2동,37.6236830886215,126.921299867995
CU 불광연서로점,편의점,은평구,불광2동,37.6230060253434,126.927680267711
CU 불광샛별점,편의점,은평구,불광2동,37.62538275204694,126.9219052529904
CU 은평행복점,편의점,은평구,불광2동,37.6242667933332,126.929645545256
CU 불광현대점,편의점,은평구,불광2동,37.625589792272656,126.9287278663878
CU 불광세명점,편의점,은평구,불광2동,37.62665185879824,126.92269122958288
CU 불광으뜸점,편의점,은평구,불광2동,37.622283963764,126.931591205744
CU 불광힐스테이트점,편의점,은평구,불광1동,37.61802877566745,126.9334753554372
CU 은평뉴타운2지구점,편의점,은평구,진관동,37.633990155141,126.929509491658
CU DMC파인시티점,편의점,은평구,수색동,37.583446400155,126.895414719035
CU DMC파인시티자이점,편의점,은평구,수색동,37.58434180945722,126.89420430840536
CU 수색은혜점,편의점,은평구,수색동,37.5860572587332,126.889248521668
CU 수색역점,편의점,은평구,수색동,37.5826981737658,126.894961775409
CU DMC우방점,편의점,은평구,증산동,37.5820486302785,126.903489934015
CU 증산초교점,편의점,은평구,증산동,37.5823594187554,126.905651921072
CU 신사숭실점,편의점,은평구,신사2동,37.5914774320711,126.905613237123
CU 신사미성점,편의점,은평구,신사2동,37.58937707085101,126.90886317323536
CU 은평증산로점,편의점,은평구,신사2동,37.5894396481516,126.91177297359464
CU 은평사랑해점,편의점,은평구,신사2동,37.59407226645458,126.90786666942832
CU 응암와산교점,편의점,은평구,응암3동,37.58853945458976,126.91407700034384
CU 산새마을점,편의점,은평구,신사2동,37.5956315285104,126.908570195756
CU 응암동길점,편의점,은평구,응암3동,37.5873415023128,126.915837841029
CU 새절역점,편의점,은평구,신사2동,37.5920674059179,126.913620029455
CU 신사본점,편의점,은평구,신사1동,37.5963387281134,126.909638270986
CU 은평신사1동점,편의점,은평구,신사1동,37.5974830612993,126.912123570796
CU 신사미래점,편의점,은평구,신사1동,37.5960956542252,126.912283731204
CU 응암신응교점,편의점,은평구,응암3동,37.592118836545055,126.9149628639924
CU 은평새절점,편의점,은평구,응암3동,37.5909841641545,126.91576806755
CU 응암대림점,편의점,은평구,응암3동,37.5878757303751,126.918316810275
CU 응암현대점,편의점,은평구,응암3동,37.5859084538991,126.919029978007
CU 응암에이스점,편의점,은평구,응암3동,37.5853025474484,126.918392081884
CU 계동현대점,편의점,종로구,가회동,37.578324779592165,126.98666976085744
CU 종로가회점,편의점,종로구,가회동,37.5815168316084,126.985246106749
CU 창덕궁돌담길점,편의점,종로구,가회동,37.5788863470963,126.989086669169
CU 종로원서점,편의점,종로구,가회동,37.5828363264204,126.989335165169
CU 삼청점,편의점,종로구,삼청동,37.5815739391765,126.981319872302
CU 종로창덕궁점,편의점,종로구,종로1.2.3.4가동,37.5765762259812,126.989394924815
CU 종로글로벌점,편의점,종로구,종로1.2.3.4가동,37.5746877678904,126.989694047144
CU 연합미디어센터점,편의점,종로구,종로1.2.3.4가동,37.5743838755884,126.980515670135
CU 종로K트윈타워점,편의점,종로구,종로1.2.3.4가동,37.5747259974761,126.979021307654
CU 종로관훈점,편의점,종로구,종로1.2.3.4가동,37.5726689919345,126.984654687449
CU 종로삼청점,편의점,종로구,삼청동,37.5871061136838,126.981807605783
CU 낙원점,편의점,종로구,종로1.2.3.4가동,37.5723485639444,126.98741227909
CU 종로3가점,편의점,종로구,종로1.2.3.4가동,37.5726875247096,126.989304916706
CU 종로구청점,편의점,종로구,종로1.2.3.4가동,37.57251880129189,126.9804255966922
CU 종각센트로폴리스점,편의점,종로구,종로1.2.3.4가동,37.57118769582741,126.98419880677304
CU 종로제일점,편의점,종로구,종로1.2.3.4가동,37.57184779155752,126.98924164581248
CU 종로1가점,편의점,종로구,종로1.2.3.4가동,37.57068518719696,126.97989631737886
CU 종로센터점,편의점,종로구,종로1.2.3.4가동,37.5698796829104,126.986041900824
CU 생산성빌딩점,편의점,종로구,사직동,37.5748978795063,126.973506019724
CU 종로피카디리점,편의점,종로구,종로1.2.3.4가동,37.57074337202314,126.99173099569592
CU 종로묘동점,편의점,종로구,종로1.2.3.4가동,37.57218945257403,126.99149538254451
CU 도렴빌딩점,편의점,종로구,사직동,37.5736492573016,126.974212835656
CU 영풍문고종각종로본점,편의점,종로구,종로1.2.3.4가동,37.5696683301707,126.982179731242
CU 종로2가점,편의점,종로구,종로1.2.3.4가동,37.5695880463329,126.988716747205
CU 종로대로점,편의점,종로구,종로1.2.3.4가동,37.57007740370516,126.9900138937152
CU 성균관대경영관점,편의점,종로구,혜화동,37.5886389783112,126.9927140616148
CU 원남사거리점,편의점,종로구,종로1.2.3.4가동,37.575628838632,126.997966858053
CU 성균관대인문관점,편의점,종로구,혜화동,37.5892768004164,126.991508157859
CU 명륜성대점,편의점,종로구,혜화동,37.58263137598462,126.99884068355146
CU 서촌사거리점,편의점,종로구,청운효자동,37.57940318910125,126.971106643968
CU 종로피아노길점,편의점,종로구,종로1.2.3.4가동,37.5686687254352,126.985877996429
CU 종로성대점,편의점,종로구,혜화동,37.5844369347341,126.997020122473
CU 청계광장점,편의점,종로구,종로1.2.3.4가동,37.5694074371943,126.979098639753
CU 광화문광장점,편의점,종로구,사직동,37.57046285058139,126.97617788613807
CU 종로으뜸점,편의점,종로구,종로1.2.3.4가동,37.5694332469227,126.990686355145
CU 종각쇼핑센터점,편의점,종로구,종로1.2.3.4가동,37.57020397839824,126.98552000820844
CU 경희궁3단지점,편의점,종로구,사직동,37.5735875856817,126.972425416265
CU 종로효자점,편의점,종로구,청운효자동,37.58340077876712,126.97062393249136
CU 성대원룸촌점,편의점,종로구,혜화동,37.5858821273194,126.997006478534
CU 성대양현관입구점,편의점,종로구,혜화동,37.5899292565123,126.993704659403
CU 성대킹고점,편의점,종로구,혜화동,37.5882571000608,126.995593360166
CU 서울대의대점,편의점,종로구,이화동,37.58103482059323,127.00031133321812
CU 광화문점,편의점,종로구,사직동,37.57047241281208,126.97450824080896
CU 종로세운상가점,편의점,종로구,종로1.2.3.4가동,37.57028764194879,126.99476582574276
CU 종로경희궁점,편의점,종로구,사직동,37.5705908112361,126.972149190278
CU 종로연지점,편의점,종로구,종로5.6가동,37.573173638256165,126.99869593394828
CU 대학로2호점,편의점,종로구,혜화동,37.5832620762326,127.00044833319
CU 종로명륜2가점,편의점,종로구,혜화동,37.5843612888276,126.999855082091
CU 혜화로점,편의점,종로구,혜화동,37.5874949425059,127.000011322186
CU 혜화한아름점,편의점,종로구,혜화동,37.589662725927,126.998944741634
CU 종로동숭점,편의점,종로구,이화동,37.58277551110834,127.00264016715823
CU 마로니에점,편의점,종로구,이화동,37.5783894871293,127.001924537257
CU 홍대대학로캠퍼스점,편의점,종로구,이화동,37.5767388674346,127.0018112892
CU 경희궁자이행복점,편의점,종로구,교남동,37.5689048991388,126.96483637222438
CU 종로대신점,편의점,종로구,교남동,37.57273568675435,126.96118162301042
CU 종로행촌점,편의점,종로구,교남동,37.5750424792152,126.961936621664
CU 삼성병원2호점,편의점,종로구,교남동,37.568560692307344,126.96790633339302
CU 씨네큐브점,편의점,종로구,사직동,37.5696429620499,126.972140487629
CU 경희당점,편의점,종로구,사직동,37.5729184726539,126.970065447387
CU 콘코디언점,편의점,종로구,사직동,37.5697260865479,126.973145627885
CU 종로사직공원점,편의점,종로구,사직동,37.5763348581801,126.969339568097
CU 종로배화점,편의점,종로구,사직동,37.57792553238057,126.96753778666094
CU 종로옥인점,편의점,종로구,청운효자동,37.5814919388975,126.968544963978
CU 종로신교점,편의점,종로구,청운효자동,37.58378616365279,126.96967389678872
CU 부암럭키점,편의점,종로구,부암동,37.59340409284261,126.96577145752244
CU 종로부암점,편의점,종로구,부암동,37.5978091256124,126.963066460993
CU 광장시장점,편의점,종로구,종로1.2.3.4가동,37.5701111625175,126.999705691588
CU 종로5가점,편의점,종로구,종로1.2.3.4가동,37.5711599214282,127.000049806737
CU 뉴종로연강홀점,편의점,종로구,종로5.6가동,37.5713076767632,127.001365160088
CU 종로광장시장점,편의점,종로구,종로5.6가동,37.56983364535168,127.00160737074695
