"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모"
"3240000","CDFE1230001986000001","1986-05-06","","01","영업/정상","13","영업중","","","","","","","134-840","서울특별시 강동구 성내동 9-5번지 ","","","유니버스소극장","2003-02-06 13:31:08","I","2018-08-31 23:59:59.0","","211113.100740484    ","448345.118454948    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001997000009","1997-07-23","","01","영업/정상","13","영업중","","","","","","","156-803","서울특별시 동작구 노량진동 231-170번지 ","서울특별시 동작구 장승배기로 126  (노량진동)","","백수광부","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","194656.739539341    ","445162.46265113     ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001997000013","1997-11-26","","01","영업/정상","13","영업중","","","","","","","156-815","서울특별시 동작구 사당동 105번지 ","","","김문애 부동산","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","197802.436613024    ","443049.214038897    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3240000","CDFE1230001992000001","1992-07-24","","01","영업/정상","13","영업중","","","","","","","134-840","서울특별시 강동구 성내동 48-1번지 ","","","한일시네마1관","2003-02-06 13:31:08","I","2018-08-31 23:59:59.0","","210960.413495191    ","448403.019701076    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001998000001","1998-03-10","","01","영업/정상","13","영업중","","","","","","","156-838","서울특별시 동작구 상도동 184-147번지 ","서울특별시 동작구 장승배기로9라길 18  (상도동)","","날개","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","194429.578747062    ","444497.722039945    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001998000002","1998-05-21","","01","영업/정상","13","영업중","","","","","","","156-816","서울특별시 동작구 사당동 145-2번지 ","서울특별시 동작구 동작대로 109  (사당동)","","이수 소극장","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","198308.285936457    ","442672.602404162    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001998000003","1998-07-01","","01","영업/정상","13","영업중","","","","","","","156-834","서울특별시 동작구 상도1동 325-11번지 ","서울특별시 동작구 상도로47바길 2  (상도1동)","","극산 산맥","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","195691.87038677     ","444554.1784855      ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001998000004","1998-07-15","","01","영업/정상","13","영업중","","","","","","","156-841","서울특별시 동작구 상도동 229-1번지 ","서울특별시 동작구 양녕로25사길 26  (상도동)","","뮤직 파라솔 최형호","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","194674.507262474    ","443977.141009089    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001998000005","1998-08-01","","01","영업/정상","13","영업중","","","","","","","156-857","서울특별시 동작구 흑석동 40-12번지 ","","","유정재 무용단","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001998000006","1998-08-06","","01","영업/정상","13","영업중","","","","","","","156-824","서울특별시 동작구 사당동 1015-45번지 ","서울특별시 동작구 동작대로13길 42-5  (사당동)","","가스펠","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","197903.922461814    ","442224.011004741    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001998000007","1998-02-19","","01","영업/정상","13","영업중","","","","","","","156-841","서울특별시 동작구 상도동 210번지 ","","","엔테오스","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001999000006","1999-07-01","","01","영업/정상","13","영업중","","","","","","","156-860","서울특별시 동작구 흑석동 143-3번지 ","서울특별시 동작구 흑석로17길 47  (흑석동)","","서울 동화 프로덕션","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001999000007","1999-02-18","","01","영업/정상","13","영업중","","","","","591-7914","","156-815","서울특별시 동작구 사당동 79-40번지 ","서울특별시 동작구 동작대로33가길 16-3  (사당동)","","하모니챔버오케스트라","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","0","","","","","0","0","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001999000008","1999-03-18","","01","영업/정상","13","영업중","","","","","593-8799","","156-814","서울특별시 동작구 사당동 73-23번지 ","서울특별시 동작구 동작대로33다길 12-3  (사당동)","","한국성악회","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","198262.751238329    ","443131.932422401    ","공연장","공연장","","0","","","","","0","0","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001999000009","1999-03-18","","01","영업/정상","13","영업중","","","","","813-8894","","156-831","서울특별시 동작구 상도동 26-25번지 ","","","레바스앙상블","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","0","","","","","0","0","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230002017000001","2017-12-28","","01","영업/정상","13","영업중","","","","","02-815-1922","","","서울특별시 동작구 상도동 170-26 ","서울특별시 동작구 상도로30길 8 (상도동)","06964","국화소극장","2023-06-07 10:10:46","U","2023-06-09 02:40:00.0","","194737.148810461    ","444730.733124458    ","공연장","공연장","","0","","","","","0","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3190000","CDFE1230001990000007","1990-10-20","","01","영업/정상","13","영업중","","","","","","","156-814","서울특별시 동작구 사당동 58-107번지 ","","","황무봉 예술단","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001990000008","1990-11-01","","01","영업/정상","13","영업중","","","","","","","156-804","서울특별시 동작구 노량진동 249-22번지 ","서울특별시 동작구 노량진로10길 54  (노량진동)","","아세아나 가무단","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","194432.362945563    ","445426.57134384     ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001991000001","1991-03-15","","01","영업/정상","13","영업중","","","","","","","156-848","서울특별시 동작구 신대방동 359-1번지 ","서울특별시 동작구 여의대방로22사길 30  (신대방동)","","이화밴드 가무단","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","193320.915086756    ","443906.706110457    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001991000002","1991-06-05","","01","영업/정상","13","영업중","","","","","","","156-831","서울특별시 동작구 상도동 36-10번지 ","서울특별시 동작구 상도로 253-19  (상도동)","","죠커스 악단","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","195303.030083343    ","444670.321579278    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3190000","CDFE1230001991000003","1991-07-09","","01","영업/정상","13","영업중","","","","","","","156-818","서울특별시 동작구 사당동 169-3번지 ","","","푸른 버들 민속 가무단","2003-04-18 11:55:44","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3200000","CDFE1230002020000002","2020-11-19","","03","폐업","03","폐업","2024-12-16","","","","","","","서울특별시 관악구 봉천동 948-15 지하1층 ","서울특별시 관악구 남부순환로 1695, 지하1층 (봉천동)","08756","틈새소극장","2024-12-16 16:15:16","U","2024-12-18 02:40:00.0","","194526.084045773    ","442416.966726762    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3200000","CDFE1230002002000006","2002-12-27","","01","영업/정상","13","영업중","","","","","02-828-5700","","151-858","서울특별시 관악구 신림동 209-1 ","서울특별시 관악구 신림로3길 35 (신림동)","151-858","관악아트홀","2024-01-02 17:25:13","U","2024-01-04 02:40:00.0","","195047.432677723    ","440594.854590848    ","공연장","공연장","일반주거지역","8","학교정화(상대)","","","근린생활시설","5","3","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3200000","CDFE1230002020000001","2020-09-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1535-17 지하1층 ","서울특별시 관악구 호암로22길 51, 지하1층 (신림동)","08813","광태소극장","2021-12-28 11:18:57","U","2021-12-30 02:40:00.0","","194236.795007432    ","440738.232631309    ","공연장","공연장","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002010000002","2010-12-10","","03","폐업","03","폐업","2015-03-30","","","","02-593-5600","","137-042","서울특별시 서초구 반포동 18-3번지 5층.  511, 512, 513호 ","서울특별시 서초구 반포대로 287 (반포동)","137-040","반포아트홀M","2015-03-30 10:36:45","I","2018-08-31 23:59:59.0","","200005.626362552    ","444680.521703344    ","공연장","공연장","준주거지역","5","아파트지역","","","근린생활시설","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230002013000002","2013-07-22","","03","폐업","03","폐업","2015-10-02","","","","02-530-5000","","137-711","서울특별시 서초구 잠원동 70-2번지 ","","","뉴코아 소극장","2016-02-15 17:25:17","I","2018-08-31 23:59:59.0","","200576.608647619    ","445241.8984183      ","공연장","공연장","일반주거지역","5","아파트지역","","","유통시설","5","3","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230002013000005","2013-10-21","","03","폐업","03","폐업","2017-01-24","","","","02-766-7667","","137-855","서울특별시 서초구 서초동 1305-2번지 ","서울특별시 서초구 강남대로 439, 지층 2호 (서초동)","137-855","네오 아트홀","2017-01-24 17:45:51","I","2018-08-31 23:59:59.0","","202173.486849488    ","444369.925403887    ","공연장","공연장","일반상업지역","18","기타","","","근린생활시설","14","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230002015000001","2015-11-26","","03","폐업","03","폐업","2019-06-30","","","","070-8129-7420","","","서울특별시 서초구 서초동 ","서울특별시 서초구 서초대로73길 30 (서초동, 서초성우빌리지)","06614","강남아트홀1관","2019-07-30 18:27:02","U","2019-08-01 02:40:00.0","","202130.827595569    ","444209.775876953    ","공연장","공연장","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230001991000002","1991-04-30","","03","폐업","03","폐업","2021-02-19","","","","526-9681","","137-893","서울특별시 서초구 양재동 202 ","서울특별시 서초구 바우뫼로12길 70 (양재동)","","더케이아트홀","2021-02-19 10:45:40","U","2021-02-21 02:40:00.0","","202833.261653939    ","440511.561175378    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230001996000001","1996-05-28","","03","폐업","03","폐업","2011-01-14","","","","594-8557","","137-852","서울특별시 서초구 방배동 1823-0번지 ","서울특별시 서초구 동작대로 134  (방배동)","","씨네맥스 영화관(1관)","2011-01-14 10:20:47","I","2018-08-31 23:59:59.0","","198416.687503983    ","442938.69995442     ","공연장","공연장","","0","","","","근린생활시설","0","0","","","","","","","","","","","","1507.7","","","","","","","","","","","","","1508"
"3210000","CDFE1230002000000001","2000-05-10","","03","폐업","03","폐업","","","","","","","137-915","서울특별시 서초구 양재동 202-0번지 서울교육문화회관 야외수영장 ","서울특별시 서초구 바우뫼로12길 70 (양재동,서울교육문화회관 야외수영장)","","(주)광개토문화","2020-01-03 09:24:55","U","2020-01-05 02:40:00.0","","202833.261653939    ","440511.561175378    ","공연장","공연장","","0","","","","","0","0","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3210000","CDFE1230002001000001","2001-03-30","","03","폐업","03","폐업","2011-01-14","","","","","","137-852","서울특별시 서초구 방배동 1823번지 ","서울특별시 서초구 동작대로 134  (방배동)","","씨네맥스2","2011-01-14 10:20:02","I","2018-08-31 23:59:59.0","","198416.687503983    ","442938.69995442     ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3210000","CDFE1230002001000002","2001-03-30","","03","폐업","03","폐업","2011-01-14","","","","","","137-852","서울특별시 서초구 방배동 1823번지 ","서울특별시 서초구 동작대로 134  (방배동)","","씨네맥스3","2011-01-14 10:21:56","I","2018-08-31 23:59:59.0","","198416.687503983    ","442938.69995442     ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3210000","CDFE1230002004000001","2004-05-11","","03","폐업","03","폐업","2011-01-14","","","","02-514-8702","","137-855","서울특별시 서초구 서초동 1303-22번지 교보타워 A동2층 ","서울특별시 서초구 강남대로 465  (서초동,교보타워 A동2층)","","BLUE NOTE SEOUL(블루노트서울)","2011-01-14 10:19:04","I","2018-08-31 23:59:59.0","","202058.674687128    ","444618.16731522     ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230002015000002","2015-11-26","","03","폐업","03","폐업","2019-06-30","","","","070-8129-7420","","","서울특별시 서초구 서초동 ","서울특별시 서초구 서초대로73길 30 (서초동, 서초성우빌리지)","06614","강남아트홀 2관","2019-07-30 18:27:26","U","2019-08-01 02:40:00.0","","202130.827595569    ","444209.775876953    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230002016000001","2016-04-07","","03","폐업","03","폐업","2022-09-29","","","","02-3481-9597","","","서울특별시 서초구 서초동 1316-3 ","서울특별시 서초구 서운로 162, 지하층 (서초동)","06616","슬로우씨티(Slow City)","2022-09-29 10:22:39","U","2022-10-01 02:40:00.0","","202059.397382668    ","443969.750562859    ","공연장","공연장","일반상업지역","1","","","","근린생활시설","0","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002021000002","2021-03-17","","03","폐업","03","폐업","2023-09-20","","","","","","","서울특별시 서초구 신원동 465-2 ","서울특별시 서초구 본마을4길 3 (신원동)","06798","'롤리팝아트홀'홀로그램극장","2023-10-17 18:12:50","U","2023-10-19 02:40:00.0","","204826.446037584    ","439051.081835459    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002022000001","2022-07-20","","03","폐업","03","폐업","2023-10-04","","","","","","","서울특별시 서초구 서초동 1461-2 삼현빌딩 ","서울특별시 서초구 반포대로9길 3, 삼현빌딩 지하1층 (서초동)","06710","247아트플랫폼","2023-10-04 18:48:07","U","2023-10-07 02:40:00.0","","200945.719425973    ","442335.47929551     ","공연장","공연장","","0","","","","","0","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002005000001","2005-02-24","","01","영업/정상","13","영업중","","","","","02-3434-4900","","137-867","서울특별시 서초구 서초동 1450-2 디에스아이빌딩 3층402호 ","서울특별시 서초구 남부순환로325길 9 (서초동,디에스아이빌딩 3층402호)","","SCC Hall 서초","2023-06-26 14:39:33","U","2023-06-28 02:40:00.0","","201211.066157382    ","442172.712321113    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002010000001","2010-04-26","","01","영업/정상","13","영업중","","","","","02-536-8643","","137-885","서울특별시 서초구 서초동 1720-4 ","서울특별시 서초구 반포대로 150, B1,B2층 (서초동, 흰물결아트센터)","137-885","(주)흰물결 (화이트홀)","2023-10-10 16:24:58","U","2023-10-12 02:40:00.0","","200573.740062226    ","443469.533958033    ","공연장","공연장","근린상업지역","6","주택가주변","","","문화시설","5","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002011000001","2011-10-09","","01","영업/정상","13","영업중","","","","","02-580-1401","","137-718","서울특별시 서초구 서초동 700 예술의전당 ","서울특별시 서초구 남부순환로 2406 (서초동)","137-718","IBK기업은행 챔버홀","2024-11-26 20:58:27","U","2024-11-28 02:40:00.0","","201278.647889967    ","442099.753091778    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002012000001","2012-09-21","","01","영업/정상","13","영업중","","","","","02-533-2141","","137-830","서울특별시 서초구 방배동 ","서울특별시 서초구 동광로19길 15 (방배동)","137-830","두리춤터(FOYER)","2020-04-16 16:30:52","U","2020-04-18 02:40:00.0","","198969.41821936     ","443432.991860583    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230002012000002","2012-09-21","","01","영업/정상","13","영업중","","","","","533-2141","","137-069","서울특별시 서초구 방배동 ","서울특별시 서초구 동광로19길 15, B1호 (방배동)","137-069","두리춤터(Black Box)","2020-04-16 16:48:42","U","2020-04-18 02:40:00.0","","198969.41821936     ","443432.991860583    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230002013000001","2013-04-04","","01","영업/정상","13","영업중","","","","","070-8843-0088","","137-884","서울특별시 서초구 서초동 1708-7 ","서울특별시 서초구 법원로3길 22, 지층 (서초동)","137-884","씨어터 송","2022-03-15 18:01:21","U","2022-03-17 02:40:00.0","","200660.72602366     ","443448.509483173    ","공연장","공연장","일반상업지역","6","기타","","","근린생활시설","5","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230002013000004","2013-10-15","","01","영업/정상","13","영업중","","","","","02-580-3018","","137-718","서울특별시 서초구 서초동 700 ","서울특별시 서초구 남부순환로 2364 (서초동, 국립국악원)","137-718","국립국악원 풍류사랑방","2024-12-26 10:34:16","U","2024-12-28 02:40:00.0","","201278.647889967    ","442099.753091778    ","공연장","공연장","자연녹지지역","7","기타","","","문화시설","4","3","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002014000001","2014-05-22","","01","영업/정상","13","영업중","","","","","02-536-8641","","137-071","서울특별시 서초구 서초동 흰물결아트센터 ","서울특별시 서초구 반포대로 150, 지하3층 (서초동, 흰물결아트센터)","137-071","흰물결 아트홀","2023-10-10 16:24:01","U","2023-10-12 02:40:00.0","","200573.740062226    ","443469.533958033    ","공연장","공연장","일반주거지역","9","기타","","","근린생활시설","4","5","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230001993000001","1993-07-15","","01","영업/정상","13","영업중","","","","","","","137-713","서울특별시 서초구 반포동 19-1번지 고속터미널 5층 ","서울특별시 서초구 신반포로 162  (반포동,고속터미널 5층)","","반포시네마 1관","2003-04-18 11:31:33","I","2018-08-31 23:59:59.0","","200115.143202807    ","444741.437478089    ","공연장","공연장","","10","","","","","5","","","","","","","","","","","","","811","","","","","","","","","","","","","811"
"3210000","CDFE1230001993000002","1993-07-15","","01","영업/정상","13","영업중","","","","","3477-5004","","137-713","서울특별시 서초구 반포동 19-4번지 고속버스터미널 5층 ","서울특별시 서초구 신반포로 194  (반포동,고속버스터미널 5층)","","반포시네마 2관","2003-04-18 11:31:33","I","2018-08-31 23:59:59.0","","200554.74395758     ","444811.364826199    ","공연장","공연장","","10","","","","","5","","","","","","","","","","","","","1244","","","","","","","","","","","","","1244"
"3210000","CDFE1230001994000001","1994-06-18","","01","영업/정상","13","영업중","","","","","","","137-713","서울특별시 서초구 반포동 19-4번지 고속버스터미날 5층 ","서울특별시 서초구 신반포로 194  (반포동,고속버스터미날 5층)","","반포시네마 3관","2003-04-18 11:31:33","I","2018-08-31 23:59:59.0","","200554.74395758     ","444811.364826199    ","공연장","공연장","","10","","","","","5","","","","","","","","","","","","","858","","","","","","","","","","","","","858"
"3210000","CDFE1230001996000002","1996-10-30","","01","영업/정상","13","영업중","","","","","02-580-1301","","137-070","서울특별시 서초구 서초동 700 ","","","예술의전당 토월극장","2022-07-18 15:32:10","U","2022-07-20 02:40:00.0","","201278.647889967    ","442099.753091778    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230001996000003","1996-10-30","","01","영업/정상","13","영업중","","","","","02-580-1300","","137-070","서울특별시 서초구 서초동 700 ","","","예술의전당 자유소극장","2022-07-18 15:32:44","U","2022-07-20 02:40:00.0","","201278.647889967    ","442099.753091778    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002001000003","2001-04-30","","01","영업/정상","13","영업중","","","","","02-3456-5090","","","서울특별시 서초구 서초동 1355 한전아트센터 ","서울특별시 서초구 효령로72길 60, 한전아트센터 (서초동)","06732","한전아트센터","2023-10-20 09:28:01","U","2023-10-22 02:40:00.0","","202406.470363348    ","442611.972829952    ","공연장","공연장","","0","","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002002000001","2002-12-26","","01","영업/정상","13","영업중","","","","","02-746-9286","","137-070","서울특별시 서초구 서초동 1753 ","서울특별시 서초구 남부순환로 2374 (서초동)","","한국예술종합학교 이강숙홀","2021-11-16 11:31:29","U","2021-11-18 02:40:00.0","","200854.339746219    ","441718.211042903    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002003000001","2003-01-07","","01","영업/정상","13","영업중","","","","","02-580-1300","","137-070","서울특별시 서초구 서초동 700 ","","","예술의전당 오페라극장","2022-07-18 15:31:43","U","2022-07-20 02:40:00.0","","201278.647889967    ","442099.753091778    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002003000002","2003-01-07","","01","영업/정상","13","영업중","","","","","02-580-1301","","137-070","서울특별시 서초구 서초동 700 ","서울특별시 서초구 남부순환로 2406 (서초동)","137-718","예술의전당 콘서트홀","2022-07-18 15:32:21","U","2022-07-20 02:40:00.0","","201278.647889967    ","442099.753091778    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002004000002","2004-10-15","","01","영업/정상","13","영업중","","","","","02-580-3063","","137-718","서울특별시 서초구 서초동 700 ","서울특별시 서초구 남부순환로 2406 (서초동, 국립국악원)","137-718","국립국악원 우면당","2024-12-26 10:34:43","U","2024-12-28 02:40:00.0","","201278.647889967    ","442099.753091778    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002021000001","2021-03-08","","01","영업/정상","13","영업중","","","","","02-3434-4900","","","서울특별시 서초구 양재동 372-3 선빌딩 ","서울특별시 서초구 동산로 44, 선빌딩 B2층 (양재동)","06785","SCC 선 아트홀","2021-03-08 10:51:31","I","2021-03-10 00:23:00.0","","203808.106070872    ","440993.656947052    ","공연장","공연장","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230002004000003","2004-10-15","","01","영업/정상","13","영업중","","","","","02-580-3292","","137-718","서울특별시 서초구 서초동 700 ","서울특별시 서초구 남부순환로 2406 (서초동, 국립국악원)","137-718","국립국악원 예악당","2024-12-26 10:34:58","U","2024-12-28 02:40:00.0","","201278.647889967    ","442099.753091778    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002004000004","2004-12-13","","01","영업/정상","13","영업중","","","","","02-3472-8222","","137-871","서울특별시 서초구 서초동 1515-3 ","서울특별시 서초구 명달로 104 (서초동)","137-871","모차르트 콘서트홀","2023-01-31 18:20:44","U","2023-02-02 02:40:00.0","","200332.492351883    ","442691.662948288    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002017000001","2017-01-13","","01","영업/정상","13","영업중","","","","","02-3477-2851","","","서울특별시 서초구 반포동 114-3 ","서울특별시 서초구 사평대로 55 (반포동, 심산기념문화센터)","06550","반포심산아트홀","2023-05-31 19:50:59","U","2023-06-02 02:40:00.0","","199155.94319235     ","444069.63527203     ","공연장","공연장","","0","","","","문화시설","3","5","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002017000002","2017-04-05","","01","영업/정상","13","영업중","","","","","02-2155-7689","","","서울특별시 서초구 반포동 74-7 ","서울특별시 서초구 사평대로28길 70, 4층 (반포동, 반포4동주민센터)","06577","서래아트홀","2023-06-22 15:57:57","U","2023-06-24 02:40:00.0","","199957.680853034    ","443918.658141279    ","공연장","공연장","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3210000","CDFE1230002019000001","2019-02-19","","01","영업/정상","13","영업중","","","","","070-8838-7935","","","서울특별시 서초구 잠원동 76-5번지 금정빌딩 ","서울특별시 서초구 반포대로 304, 금정빌딩 301호 (잠원동)","06509","슈필렌 아트홀","2019-02-19 11:42:06","I","2019-02-21 02:21:27.0","","200026.042318021    ","444882.738380211    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230002019000002","2019-08-16","","01","영업/정상","13","영업중","","","","","023486-8812","","","서울특별시 서초구 서초동 1451-51번지 (주) KH바텍 사옥 ","서울특별시 서초구 반포대로 18 (주) KH바텍 사옥 지하2층 (서초동)","06716","페리지홀","2019-08-16 13:41:42","I","2019-08-18 02:22:04.0","","201050.436543939    ","442225.483549377    ","공연장","공연장","일반주거지역","12","","","","문화시설","8","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFE1230002023000001","2023-04-19","","01","영업/정상","13","영업중","","","","","02-587-2016","","","서울특별시 서초구 서초동 1623-12 블루타워 ","서울특별시 서초구 서초중앙로 56, 블루타워 지하층 (서초동)","06640","IPAC아트홀","2023-04-19 15:17:50","I","2023-04-21 00:20:20.0","","201292.84089132     ","442741.789520643    ","공연장","공연장","일반주거지역","10","","","","근린생활시설","8","2","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
