"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3180000","CDFF4220002012000009","2012-08-27","","01","영업/정상","13","영업중","","","","","02-6137-5042","","","서울특별시 영등포구 여의도동 23 ","서울특별시 영등포구 국제금융로 10, B3층 (여의도동, IFC)","07326","CGV여의도 9관","2022-04-29 11:08:52","U","2022-05-03 02:40:00.0","","193326.931018911    ","446973.914570276    ","영화상영관","","0","","","0","57","7","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20120827",""
"3180000","CDFF4220002009000001","2009-09-14","","01","영업/정상","13","영업중","","","","","02-2638-2851","","","서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층 ","서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 타임스퀘어)","07305","CGV 영등포 제1관","2021-04-23 15:40:57","U","2021-04-25 02:40:00.0","","191385.057392247    ","446098.555926507    ","영화상영관","","25","","","0","20","5","","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090914",""
"3180000","CDFF4220002005000006","2005-04-26","","01","영업/정상","13","영업중","","","","","02)2670-8240","","","서울특별시 영등포구 영등포동 618-496 외 12필지 ","서울특별시 영등포구 경인로 846, A동 7~9층 (영등포동, 롯데백화점 영등포점)","07306","롯데시네마 영등포 6관","2024-06-18 14:23:11","U","2024-06-20 02:40:00.0","","191741.345847708    ","445970.307641467    ","영화상영관","영화상영관","9","유흥업소밀집지역","","0","9","5","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20050426","상업지역"
"3180000","CDFF4220002005000007","2005-04-26","","01","영업/정상","13","영업중","","","","","02)2670-8240","","","서울특별시 영등포구 영등포동 618-496 외 12필지 ","서울특별시 영등포구 경인로 846, A동 7~9층 (영등포동, 롯데백화점 영등포점)","07306","롯데시네마 영등포 7관","2024-06-18 14:25:02","U","2024-06-20 02:40:00.0","","191741.345847708    ","445970.307641467    ","영화상영관","영화상영관","9","유흥업소밀집지역","","0","9","5","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20050426","상업지역"
"3180000","CDFF4220002005000001","2005-04-26","","01","영업/정상","13","영업중","","","","","02)2670-8240","","","서울특별시 영등포구 영등포동 618-496 외 12필지 ","서울특별시 영등포구 경인로 846, A동 7~9층 (영등포동, 롯데백화점 영등포점)","07306","롯데시네마 영등포 1관","2024-06-18 14:14:15","U","2024-06-20 02:40:00.0","","191741.345847708    ","445970.307641467    ","영화상영관","영화상영관","9","유흥업소밀집지역","","0","9","5","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20050426","상업지역"
"3180000","CDFF4220002012000002","2012-08-27","","01","영업/정상","13","영업중","","","","","02-6137-5042","","","서울특별시 영등포구 여의도동 23 ","서울특별시 영등포구 국제금융로 10, B3층 (여의도동, IFC)","07326","CGV여의도 2관","2022-04-29 11:06:18","U","2022-05-03 02:40:00.0","","193326.931018911    ","446973.914570276    ","영화상영관","","0","","","0","57","7","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20120827",""
"3190000","CDFF4220001999000004","1999-07-02","","03","폐업","03","폐업","2004-10-20","","","","842-5123","","156-849","서울특별시 동작구 신대방동 395-69번지 아카데미타워(4관) ","서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워(4관))","","(주)아카데미이십일","2004-10-29 16:36:32","I","2018-08-31 23:59:59.0","","193218.36400997     ","443239.581054145    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19990702",""
"3190000","CDFF4220001999000005","1999-07-02","","03","폐업","03","폐업","2004-10-20","","","","842-5123","","156-849","서울특별시 동작구 신대방동 395-69번지 아카데미타워(5관) ","서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워(5관))","","(주)아카데미이십일","2004-10-29 16:37:10","I","2018-08-31 23:59:59.0","","193218.36400997     ","443239.581054145    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19990702",""
"3190000","CDFF4220002004000002","2004-12-28","","03","폐업","03","폐업","2009-04-03","","","","849-0121","","156-849","서울특별시 동작구 신대방동 395-69번지 아카데미타워 6층 ","서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워 6층)","","씨에프(CF)21 2관","2009-04-03 15:35:40","I","2018-08-31 23:59:59.0","","193218.36400997     ","443239.581054145    ","영화상영관","영화상영관","41","","","","41","7","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041228",""
"3190000","CDFF4220002004000003","2004-12-28","","03","폐업","03","폐업","2009-04-03","","","","849-0121","","156-849","서울특별시 동작구 신대방동 395-69번지 아카데미타워 6층 ","서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워 6층)","","씨에프(CF)21 3관","2009-04-03 15:39:51","I","2018-08-31 23:59:59.0","","193218.36400997     ","443239.581054145    ","영화상영관","영화상영관","41","","","","41","7","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041228",""
"3190000","CDFF4220002004000004","2004-12-28","","03","폐업","03","폐업","2009-04-03","","","","849-0121","","156-849","서울특별시 동작구 신대방동 395-69번지 아카데미타워 6층 ","서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워 6층)","","씨에프(CF)21 4관","2009-04-03 15:40:25","I","2018-08-31 23:59:59.0","","193218.36400997     ","443239.581054145    ","영화상영관","영화상영관","41","","","","41","7","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041228",""
"3190000","CDFF4220002004000005","2004-12-28","","03","폐업","03","폐업","2009-04-03","","","","849-0121","","156-849","서울특별시 동작구 신대방동 395-69번지 아카데미타워 6층 ","서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워 6층)","","씨에프(CF)21 5관","2009-04-03 15:41:09","I","2018-08-31 23:59:59.0","","193218.36400997     ","443239.581054145    ","영화상영관","영화상영관","41","","","","41","7","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041228",""
"3190000","CDFF4220001992000001","1992-03-27","","03","폐업","03","폐업","2001-07-13","","","","812-1533","","156-801","서울특별시 동작구 노량진동 151-10번지 ","서울특별시 동작구 노량진로 171  (노량진동)","","일미일소극장","2003-04-22 14:31:47","I","2018-08-31 23:59:59.0","","195079.525360636    ","445761.720381251    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19920327",""
"3190000","CDFF4220001999000002","1999-07-02","","03","폐업","03","폐업","2004-10-20","","","","842-5123","","156-849","서울특별시 동작구 신대방동 395-69번지 아카데미타워(2관) ","서울특별시 동작구 보라매로5가길 16  (신대방동,아카데미타워(2관))","","(주)아카데미이십일","2004-10-29 16:37:50","I","2018-08-31 23:59:59.0","","193218.36400997     ","443239.581054145    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19990702",""
"3190000","CDFF4220001999000003","1999-07-02","","03","폐업","03","폐업","2004-10-20","","","","842-5123","","156-713","서울특별시 동작구 신대방동 395-69번지 보라매아카데미타워(3관) ","서울특별시 동작구 보라매로5가길 16  (신대방동,보라매아카데미타워(3관))","","(주)아카데미이십일","2004-10-29 16:36:10","I","2018-08-31 23:59:59.0","","193218.36400997     ","443239.581054145    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19990702",""
"3190000","CDFF4220002007000006","2007-05-14","","01","영업/정상","13","영업중","","","","","02-3017-3884","","","서울특별시 동작구 사당동 147-53 골든씨네마 7층 ","서울특별시 동작구 동작대로 89 (사당동,골든씨네마 7층)","","메가박스(주) 이수지점 6관","2025-02-14 10:06:48","U","2025-02-16 02:40:00.0","","198295.843258378    ","442507.699069196    ","영화상영관","영화상영관","0","","","0","15","7","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20070514",""
"3190000","CDFF4220002013000001","2013-01-15","","01","영업/정상","13","영업중","","","","","070-7017-3311","","","서울특별시 동작구 사당동 147-53번지 골든시네마타워 12층 ","서울특별시 동작구 동작대로 89 (사당동,골든시네마타워 12층)","","아트나인 9관","2017-05-04 10:22:15","I","2018-08-31 23:59:59.0","","198295.843258378    ","442507.699069196    ","영화상영관","","","","","","15","7","","","","","","","","","","","","","","","","","","","","영화관","","20130115",""
"3190000","CDFF4220002013000002","2013-01-15","","01","영업/정상","13","영업중","","","","","070-7017-3311","","","서울특별시 동작구 사당동 147-53번지 골든시네마타워 12층 ","서울특별시 동작구 동작대로 89 (사당동,골든시네마타워 12층)","","아트나인 0관","2017-05-04 10:21:09","I","2018-08-31 23:59:59.0","","198295.843258378    ","442507.699069196    ","영화상영관","","","","","","15","7","","","","","","","","","","","","","","","","","","","","영화관","","20130115",""
"3190000","CDFF4220002004000006","2004-06-14","","01","영업/정상","13","영업중","","","","","","","152-812","서울특별시 구로구 개봉동 297-2번지 ","서울특별시 구로구 개봉로3길 109  (개봉동)","","떼아뜨르 이동영화","2005-08-04 14:38:38","I","2018-08-31 23:59:59.0","","186729.588621957    ","442612.424502388    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20040614",""
"3220000","CDFF4220001997000002","1997-12-16","","01","영업/정상","13","영업중","","","","","3446-0105","","","서울특별시 강남구 신사동 603-2 ","서울특별시 강남구 논현로 848 (신사동)","","CGV압구정 제2관","2021-04-20 10:23:47","U","2021-04-22 02:40:00.0","","202478.599525252    ","446927.624278174    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19971216",""
"3190000","CDFF4220002007000001","2007-05-14","","01","영업/정상","13","영업중","","","","","02-3017-3884","","","서울특별시 동작구 사당동 147-53 골든씨네마 7층 ","서울특별시 동작구 동작대로 89 (사당동,골든씨네마 7층)","","메가박스(주) 이수지점 1관","2025-02-14 10:06:47","U","2025-02-16 02:40:00.0","","198295.843258378    ","442507.699069196    ","영화상영관","영화상영관","0","","","0","15","7","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20070514",""
"3190000","CDFF4220002007000002","2007-05-14","","01","영업/정상","13","영업중","","","","","02-3017-3884","","","서울특별시 동작구 사당동 147-53 골든씨네마 7층 ","서울특별시 동작구 동작대로 89 (사당동,골든씨네마 7층)","","메가박스(주) 이수지점 2관","2025-02-14 10:06:47","U","2025-02-16 02:40:00.0","","198295.843258378    ","442507.699069196    ","영화상영관","영화상영관","0","","","0","15","7","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20070514",""
"3190000","CDFF4220002007000003","2007-05-14","","01","영업/정상","13","영업중","","","","","02-3017-3884","","","서울특별시 동작구 사당동 147-53 골든씨네마 7층 ","서울특별시 동작구 동작대로 89 (사당동,골든씨네마 7층)","","메가박스(주) 이수지점 3관","2025-02-14 10:06:48","U","2025-02-16 02:40:00.0","","198295.843258378    ","442507.699069196    ","영화상영관","영화상영관","0","","","0","15","7","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20070514",""
"3190000","CDFF4220002007000004","2007-05-14","","01","영업/정상","13","영업중","","","","","02-3017-3884","","","서울특별시 동작구 사당동 147-53 골든씨네마 7층 ","서울특별시 동작구 동작대로 89 (사당동,골든씨네마 7층)","","메가박스(주) 이수지점 4관","2025-02-14 10:06:48","U","2025-02-16 02:40:00.0","","198295.843258378    ","442507.699069196    ","영화상영관","영화상영관","0","","","0","15","7","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20070514",""
"3190000","CDFF4220002007000005","2007-05-14","","01","영업/정상","13","영업중","","","","","02-3017-3884","","","서울특별시 동작구 사당동 147-53 골든씨네마 7층 ","서울특별시 동작구 동작대로 89 (사당동,골든씨네마 7층)","","메가박스(주) 이수지점 5관","2025-02-14 10:06:48","U","2025-02-16 02:40:00.0","","198295.843258378    ","442507.699069196    ","영화상영관","영화상영관","0","","","0","15","7","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20070514",""
"3190000","CDFF4220002022000001","2022-07-29","","01","영업/정상","13","영업중","","","","","070-4757-7977","","","서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처 ","서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)","07074","롯데시네마 신대방 1관","2024-07-04 14:27:06","U","2024-07-06 02:40:00.0","","191548.535775618    ","442684.531353122    ","영화상영관","","0","","","0","29","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20220729",""
"3190000","CDFF4220002022000002","2022-07-29","","01","영업/정상","13","영업중","","","","","070-4757-7977","","","서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처 ","서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)","07074","롯데시네마 신대방 2관","2024-07-04 14:27:06","U","2024-07-06 02:40:00.0","","191548.535775618    ","442684.531353122    ","영화상영관","","0","","","0","29","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20220729",""
"3220000","CDFF4220001997000003","1997-12-16","","01","영업/정상","13","영업중","","","","","3446-0105","","","서울특별시 강남구 신사동 603-2 ","서울특별시 강남구 논현로 848 (신사동)","","CGV압구정 제3관","2021-04-20 10:25:48","U","2021-04-22 02:40:00.0","","202478.599525252    ","446927.624278174    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19971216",""
"3220000","CDFF4220001998000003","1998-03-09","","01","영업/정상","13","영업중","","","","","","","135-822","서울특별시 강남구 논현동 123-2번지 ","서울특별시 강남구 학동로 118  (논현동)","","강남비디오소극장","2003-02-08 13:54:58","I","2018-08-31 23:59:59.0","","202039.740381753    ","445481.884402405    ","영화상영관","영화상영관","","","","0","","","","","","","","","","","","","","","","","","","","","","","","19980309",""
"3220000","CDFF4220001994000001","1994-09-05","","01","영업/정상","13","영업중","","","","","540-1637","","","서울특별시 강남구 역삼동 816 ","서울특별시 강남구 강남대로 422 (역삼동)","06129","메가박스 씨티(강남대로)1관","2023-06-28 10:27:32","U","2023-06-30 02:40:00.0","","202310.311355859    ","444240.798282863    ","영화상영관","영화상영관","0","","","0","10","4","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19940905",""
"3190000","CDFF4220002022000003","2022-07-29","","01","영업/정상","13","영업중","","","","","070-4757-7977","","","서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처 ","서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)","07074","롯데시네마 신대방 3관","2024-07-04 14:27:06","U","2024-07-06 02:40:00.0","","191548.535775618    ","442684.531353122    ","영화상영관","","0","","","0","29","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20220729",""
"3190000","CDFF4220002022000004","2022-07-29","","01","영업/정상","13","영업중","","","","","070-4757-7977","","","서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처 ","서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)","07074","롯데시네마 신대방 4관","2024-07-04 14:27:06","U","2024-07-06 02:40:00.0","","191548.535775618    ","442684.531353122    ","영화상영관","","0","","","0","29","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20220729",""
"3190000","CDFF4220002022000005","2022-07-29","","01","영업/정상","13","영업중","","","","","070-4757-7977","","","서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처 ","서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)","07074","롯데시네마 신대방 5관","2024-07-04 14:27:06","U","2024-07-06 02:40:00.0","","191548.535775618    ","442684.531353122    ","영화상영관","","0","","","0","29","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20220729",""
"3190000","CDFF4220002022000006","2022-07-29","","01","영업/정상","13","영업중","","","","","070-4757-7977","","","서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처 ","서울특별시 동작구 시흥대로 606, 지2층 (신대방동, 동작 협성휴포레 시그니처)","07074","롯데시네마 신대방 6관","2024-07-04 14:27:06","U","2024-07-06 02:40:00.0","","191548.535775618    ","442684.531353122    ","영화상영관","","0","","","0","29","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20220729",""
"3200000","CDFF4220001996000002","1996-01-06","","03","폐업","03","폐업","2004-08-30","","","","","","151-836","서울특별시 관악구 봉천동 875-8번지 ","서울특별시 관악구 남부순환로 1796  (봉천동)","","티파니시네마2관","2004-08-31 09:54:01","I","2018-08-31 23:59:59.0","","195473.034661719    ","442123.517997162    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19960106",""
"3200000","CDFF4220002002000001","2002-01-24","","03","폐업","03","폐업","2004-08-30","","","","","","151-836","서울특별시 관악구 봉천동 875-8번지 ","서울특별시 관악구 남부순환로 1796  (봉천동)","","티파니시네마3관","2004-08-31 09:54:33","I","2018-08-31 23:59:59.0","","195473.034661719    ","442123.517997162    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020124",""
"3200000","CDFF4220002002000002","2002-01-24","","03","폐업","03","폐업","2004-08-30","","","","","","151-836","서울특별시 관악구 봉천동 875-8번지 ","서울특별시 관악구 남부순환로 1796  (봉천동)","","티파니시네마4관","2004-08-31 09:54:58","I","2018-08-31 23:59:59.0","","195473.034661719    ","442123.517997162    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020124",""
"3200000","CDFF4220002004000002","2004-09-01","","03","폐업","03","폐업","2011-09-16","","","","6299-7800","","","서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 8,9층 ","서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 8,9층)","","(주)프리머스시네마 신림지점 2관","2011-09-16 11:12:47","I","2018-08-31 23:59:59.0","","193746.833837509    ","442510.775085572    ","영화상영관","영화상영관","22","학교정화(상대)","","","15","7","문화시설","1.05","","","","","","","","","","","","","","","","","","영화관","","20040901","일반상업지역"
"3200000","CDFF4220002004000003","2004-09-01","","03","폐업","03","폐업","2011-09-16","","","","6299-7800","","","서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 10,11층 ","서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 10,11층)","","(주)프리머스시네마 신림지점 3관","2011-09-16 11:13:48","I","2018-08-31 23:59:59.0","","193746.833837509    ","442510.775085572    ","영화상영관","영화상영관","22","학교정화(상대)","","","15","7","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20040901","일반상업지역"
"3200000","CDFF4220002004000004","2004-09-01","","03","폐업","03","폐업","2011-09-16","","","","6299-7800","","","서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 10,11층 ","서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 10,11층)","","(주)프리머스시네마 신림지점 4관","2011-09-16 11:14:10","I","2018-08-31 23:59:59.0","","193746.833837509    ","442510.775085572    ","영화상영관","영화상영관","22","학교정화(상대)","","","15","7","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20040901","일반상업지역"
"3200000","CDFF4220002004000005","2004-09-01","","03","폐업","03","폐업","2011-09-16","","","","6299-7800","","","서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 10,11층 ","서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 10,11층)","","(주)프리머스시네마 신림지점 5관","2011-09-16 11:14:39","I","2018-08-31 23:59:59.0","","193746.833837509    ","442510.775085572    ","영화상영관","영화상영관","22","학교정화(상대)","","","15","7","문화시설","1.05","","","","","","","","","","","","","","","","","","영화관","","20040901","일반상업지역"
"3200000","CDFF4220002004000006","2004-09-01","","03","폐업","03","폐업","2011-09-16","","","","6299-7800","","","서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 12층 ","서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 12층)","","(주)프리머스시네마 신림지점 6관","2011-09-16 11:15:13","I","2018-08-31 23:59:59.0","","193746.833837509    ","442510.775085572    ","영화상영관","영화상영관","22","학교정화(상대)","","","15","7","문화시설","1.05","","","","","","","","","","","","","","","","","","영화관","","20040901","일반상업지역"
"3200000","CDFF4220002004000007","2004-09-01","","03","폐업","03","폐업","2011-09-16","","","","6299-7800","","","서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 12층 ","서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 12층)","","(주)프리머스시네마 신림지점 7관","2011-09-16 11:16:37","I","2018-08-31 23:59:59.0","","193746.833837509    ","442510.775085572    ","영화상영관","영화상영관","22","학교정화(상대)","","","15","7","문화시설","1.05","","","","","","","","","","","","","","","","","","영화관","","20040901","일반상업지역"
"3200000","CDFF4220002004000008","2004-09-01","","03","폐업","03","폐업","2011-09-16","","","","6299-7800","","","서울특별시 관악구 신림동 1422-5번지 르네상스빌딩 12층 ","서울특별시 관악구 신림로 340  (신림동,르네상스빌딩 12층)","","(주)프리머스시네마 신림지점 8관","2011-09-16 11:16:20","I","2018-08-31 23:59:59.0","","193746.833837509    ","442510.775085572    ","영화상영관","영화상영관","22","학교정화(상대)","","","15","7","문화시설","1.05","","","","","","","","","","","","","","","","","","영화관","","20040901","일반상업지역"
"3200000","CDFF4220002006000002","2006-09-28","","01","영업/정상","13","영업중","","","","","070-7465-3811","","","서울특별시 관악구 봉천동 862-1 12층 ","서울특별시 관악구 남부순환로 1820, 12층 (봉천동, 에그엘로우)","08787","롯데시네마 서울대입구제2관","2022-04-15 10:58:19","U","2022-04-17 02:40:00.0","","195703.043681259    ","442094.085759338    ","영화상영관","영화상영관","23","학교정화(상대)","","0","15","8","문화시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20060928","상업지역"
"3200000","CDFF4220002006000003","2006-09-28","","01","영업/정상","13","영업중","","","","","070-7465-3811","","","서울특별시 관악구 봉천동 862-1 12층 ","서울특별시 관악구 남부순환로 1820, 12층 (봉천동, 에그엘로우)","08787","롯데시네마 서울대입구제3관","2022-04-15 10:58:35","U","2022-04-17 02:40:00.0","","195703.043681259    ","442094.085759338    ","영화상영관","영화상영관","23","학교정화(상대)","","0","15","8","문화시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20060928","상업지역"
"3200000","CDFF4220002006000004","2006-09-28","","01","영업/정상","13","영업중","","","","","070-7465-3811","","","서울특별시 관악구 봉천동 862-1 12층 ","서울특별시 관악구 남부순환로 1820, 12층 (봉천동, 에그엘로우)","08787","롯데시네마 서울대입구제4관","2022-04-15 10:58:47","U","2022-04-17 02:40:00.0","","195703.043681259    ","442094.085759338    ","영화상영관","영화상영관","23","학교정화(상대)","","0","15","8","문화시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20060928","상업지역"
"3200000","CDFF4220002006000005","2006-09-28","","01","영업/정상","13","영업중","","","","","070-7465-3811","","","서울특별시 관악구 봉천동 862-1 12층 ","서울특별시 관악구 남부순환로 1820, 12층 (봉천동, 에그엘로우)","08787","롯데시네마 서울대입구제5관","2022-04-15 10:58:59","U","2022-04-17 02:40:00.0","","195703.043681259    ","442094.085759338    ","영화상영관","영화상영관","23","학교정화(상대)","","0","15","8","문화시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20060928","상업지역"
"3200000","CDFF4220002009000001","2009-02-25","","01","영업/정상","13","영업중","","","","","070-7461-8286","","","서울특별시 관악구 신림동 1641-2 14층 ","서울특별시 관악구 신림로 330 (신림동,14층)","","롯데시네마 신림 제6관","2022-04-15 11:16:08","U","2022-04-17 02:40:00.0","","193754.427350029    ","442407.201247108    ","영화상영관","","23","기타","","0","15","8","문화시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090225","일반상업지역"
"3200000","CDFF4220002009000002","2009-02-25","","01","영업/정상","13","영업중","","","","","070-7461-8286","","","서울특별시 관악구 신림동 1641-2 14층 ","서울특별시 관악구 신림로 330 (신림동,14층)","","롯데시네마 신림 제2관","2021-12-17 19:09:05","U","2021-12-19 02:40:00.0","","193754.427350029    ","442407.201247108    ","영화상영관","","23","기타","","","15","8","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20090225","일반상업지역"
"3200000","CDFF4220002009000003","2009-02-25","","01","영업/정상","13","영업중","","","","","070-7461-8286","","","서울특별시 관악구 신림동 1641-2 14층 ","서울특별시 관악구 신림로 330 (신림동,14층)","","롯데시네마 신림 제1관","2021-12-17 19:09:05","U","2021-12-19 02:40:00.0","","193754.427350029    ","442407.201247108    ","영화상영관","","23","기타","","","15","8","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20090225","일반상업지역"
"3200000","CDFF4220002009000004","2009-02-25","","01","영업/정상","13","영업중","","","","","070-7461-8286","","","서울특별시 관악구 신림동 1641-2 14층 ","서울특별시 관악구 신림로 330 (신림동,14층)","","롯데시네마 신림 제8관","2021-12-17 19:09:05","U","2021-12-19 02:40:00.0","","193754.427350029    ","442407.201247108    ","영화상영관","","23","기타","","","15","8","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20090225","일반상업지역"
"3200000","CDFF4220002009000005","2009-02-25","","01","영업/정상","13","영업중","","","","","070-7461-8286","","","서울특별시 관악구 신림동 1641-2 14층 ","서울특별시 관악구 신림로 330 (신림동,14층)","","롯데시네마 신림 제5관","2021-12-17 19:09:05","U","2021-12-19 02:40:00.0","","193754.427350029    ","442407.201247108    ","영화상영관","","23","기타","","","15","8","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20090225","일반상업지역"
"3200000","CDFF4220002009000006","2009-02-25","","01","영업/정상","13","영업중","","","","","070-7461-8286","","","서울특별시 관악구 신림동 1641-2 14층 ","서울특별시 관악구 신림로 330 (신림동,14층)","","롯데시네마 신림 제4관","2021-12-17 19:09:05","U","2021-12-19 02:40:00.0","","193754.427350029    ","442407.201247108    ","영화상영관","","23","기타","","","15","8","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20090225","일반상업지역"
"3200000","CDFF4220002009000007","2009-02-25","","01","영업/정상","13","영업중","","","","","070-7461-8286","","","서울특별시 관악구 신림동 1641-2 14층 ","서울특별시 관악구 신림로 330 (신림동,14층)","","롯데시네마 신림 제7관","2021-12-17 19:09:05","U","2021-12-19 02:40:00.0","","193754.427350029    ","442407.201247108    ","영화상영관","","23","기타","","","15","8","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20090225","일반상업지역"
"3200000","CDFF4220002009000008","2009-02-25","","01","영업/정상","13","영업중","","","","","070-7461-8286","","","서울특별시 관악구 신림동 1641-2 14층 ","서울특별시 관악구 신림로 330 (신림동,14층)","","롯데시네마 신림 제3관","2021-12-17 19:09:05","U","2021-12-19 02:40:00.0","","193754.427350029    ","442407.201247108    ","영화상영관","","23","기타","","","15","8","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20090225","일반상업지역"
"3200000","CDFF4220002006000001","2006-09-28","","01","영업/정상","13","영업중","","","","","070-7465-3811","","","서울특별시 관악구 봉천동 862-1 12층 ","서울특별시 관악구 남부순환로 1820, 12층 (봉천동, 에그엘로우)","08787","롯데시네마 서울대입구1관","2022-10-04 17:25:24","U","2022-10-06 02:40:00.0","","195703.043681259    ","442094.085759338    ","영화상영관","영화상영관","23","학교정화(상대)","","0","15","8","문화시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20060928","상업지역"
